-0.0000222,0.0000095,0.0028272,0.0000704,0.0000000
-0.0000615,0.0000290,0.0078244,0.0001864,0.0000000
-0.0001196,0.0000613,0.0151940,0.0003457,0.0000000
-0.0001986,0.0001050,0.0251557,0.0005457,0.0000000
-0.0002996,0.0001586,0.0377659,0.0007792,0.0000000
-0.0004215,0.0002172,0.0526956,0.0010296,0.0000000
-0.0005580,0.0002742,0.0690167,0.0012673,0.0000000
-0.0006950,0.0003278,0.0850462,0.0014504,0.0000000
-0.0008118,0.0003724,0.0982859,0.0015240,0.0000000
-0.0008784,0.0004035,0.1055037,0.0014230,0.0000000
-0.0008611,0.0004147,0.1029815,0.0010834,0.0000000
-0.0007342,0.0003905,0.0869245,0.0004587,0.0000000
-0.0004732,0.0003197,0.0540067,-0.0004721,0.0000000
-0.0000684,0.0001918,0.0020135,-0.0016929,0.0000000
0.0004781,0.0000033,-0.0694957,-0.0031381,0.0000000
0.0011660,-0.0002273,-0.1585824,-0.0046885,0.0000000
0.0019716,-0.0004758,-0.2604545,-0.0061703,0.0000000
0.0028518,-0.0007099,-0.3672161,-0.0073593,0.0000000
0.0037394,-0.0008925,-0.4679018,-0.0080005,0.0000000
0.0045223,-0.0009981,-0.5488261,-0.0078379,0.0000000
0.0050741,-0.0009982,-0.5942670,-0.0066326,0.0000000
0.0052567,-0.0008639,-0.5874415,-0.0041946,0.0000000
0.0049273,-0.0005701,-0.5117075,-0.0004085,0.0000000
0.0039616,-0.0000925,-0.3519006,0.0047519,0.0000000
0.0022418,0.0005831,-0.0956910,0.0112009,0.0000000
-0.0003352,0.0014589,0.2651744,0.0187384,0.0000000
-0.0038487,0.0025288,0.7338603,0.0270617,0.0000000
-0.0083544,0.0037809,1.3077710,0.0357853,0.0000000
-0.0138643,0.0052065,1.9783173,0.0444798,0.0000000
-0.0203401,0.0068079,2.7311389,0.0527161,0.0000000
-0.0276863,0.0086078,3.5467979,0.0601107,0.0000000
-0.0357404,0.0106597,4.4018981,0.0663706,0.0000000
-0.0442829,0.0130514,5.2705190,0.0713329,2.7578380
-0.0530393,0.0159083,6.1258757,0.0749929,2.8155030
-0.0616935,0.0193904,6.9420495,0.0775184,2.8794940
-0.0699134,0.0236812,7.6956380,0.0792496,2.9375750
-0.0773534,0.0289798,8.3672055,0.0806783,2.9983860
-0.0836775,0.0354825,8.9423895,0.0824129,3.0718030
-0.0885759,0.0433644,9.4125876,0.0851323,3.1309160
-0.0917686,0.0527630,9.7751837,0.0895311,3.1888560
-0.0930398,0.0637528,10.0332972,0.0962605,3.2471630
-0.0922491,0.0763286,10.1951162,0.1058724,3.3095450
-0.0893404,0.0903936,10.2728881,0.1187713,3.3672580
-0.0843560,0.1057512,10.2816744,0.1351772,3.4421860
-0.0774208,0.1221115,10.2380049,0.1551052,3.5004820
-0.0687345,0.1391029,10.1585466,0.1783638,3.5588190
-0.0585615,0.1562897,10.0589098,0.2045671,3.6226460
-0.0472132,0.1731960,9.9526879,0.2331615,3.6839700
-0.0350366,0.1893345,9.8507830,0.2634716,3.7415880
-0.0224021,0.2042404,9.7610602,0.2947481,3.8134450
-0.0096840,0.2174994,9.6883198,0.3262244,3.8707510
0.0027592,0.2287722,9.6345446,0.3571743,3.9280810
0.0145934,0.2378218,9.5993705,0.3869537,3.9895600
0.0255158,0.2445213,9.5806952,0.4150377,4.0506920
0.0352687,0.2488677,9.5753304,0.4410454,4.1096090
0.0436452,0.2509971,9.5796262,0.4647466,4.1788050
0.0504873,0.2511534,9.5900154,0.4860633,4.2366400
0.0557048,0.2496733,9.6034026,0.5050570,4.2976200
0.0592518,0.2469567,9.6174098,0.5219016,4.3583220
0.0610841,0.2434161,9.6304744,0.5368522,4.4162900
0.0612007,0.2394623,9.6417643,0.5502111,4.4886230
0.0596207,0.2354773,9.6510239,0.5622957,4.5475830
0.0563976,0.2317733,9.6583563,0.5734084,4.6051770
0.0516792,0.2285590,9.6639800,0.5838123,4.6635540
0.0456448,0.2259302,9.6680711,0.5937207,4.7279980
0.0385193,0.2238515,9.6699259,0.6032684,4.7855010
0.0305498,0.2221818,9.6723044,0.6126300,4.8582510
0.0220221,0.2206982,9.6751268,0.6218709,4.9159950
0.0132783,0.2191099,9.6782849,0.6310195,4.9760820
0.0047343,0.2170685,9.6816305,0.6400750,5.0406850
-0.0031714,0.2142377,9.6849819,0.6490162,5.0983450
-0.0100387,0.2103562,9.6881372,0.6577973,5.1560730
-0.0155148,0.2052376,9.6908778,0.6663557,5.2276090
-0.0193875,0.1988388,9.6929655,0.6746191,5.2849730
-0.0215985,0.1912270,9.6941831,0.6824931,5.3426270
-0.0221773,0.1824843,9.6943781,0.6898374,5.4095610
-0.0213953,0.1727784,9.6934384,0.6964738,5.4673060
-0.0197915,0.1623083,9.6913704,0.7021977,5.5390280
-0.0181518,0.1512566,9.6882436,0.7067674,5.5982890
-0.0175596,0.1397966,9.6840521,0.7099002,5.6563230
-0.0192862,0.1280023,9.6788714,0.7113035,5.7211540
-0.0246683,0.1158014,9.6728082,0.7106853,5.7801900
-0.0351097,0.1030335,9.6660097,0.7077938,5.8381690
-0.0520705,0.0895635,9.6587915,0.7024922,5.9097380
-0.0769367,0.0752492,9.6514814,0.6947547,5.9681910
-0.1109946,0.0600433,9.6444075,0.6846610,6.0298370
-0.1553390,0.0440236,9.6379458,0.6724457,6.0925310
-0.2107407,0.0272915,9.6325255,0.6585295,6.1513650
-0.2776168,0.0101616,9.6286730,0.6434655,6.2246890
-0.3559434,-0.0068094,9.6269962,0.6279234,6.2834520
-0.4451403,-0.0229200,9.6281815,0.6126119,6.3441720
-0.5439574,-0.0373884,9.6329879,0.5981549,6.4055540
-0.6504440,-0.0494678,9.6420829,0.5850467,6.4663470
-0.7619146,-0.0585908,9.6559251,0.5735579,6.5262330
-0.8749842,-0.0644226,9.6745861,0.5636490,6.5953970
-0.9857117,-0.0668425,9.6974835,0.5549212,6.6527920
-1.0896994,-0.0660533,9.7233306,0.5465873,6.7109240
-1.1823191,-0.0625963,9.7500821,0.5375301,6.7716800
-1.2590030,-0.0572669,9.7748382,0.5263716,6.8329720
-1.3155287,-0.0510194,9.7938598,0.5115632,6.8912120
-1.3484109,-0.0449233,9.8027737,0.4916531,6.9623020
-1.3552346,-0.0401019,9.7968141,0.4655533,7.0231140
-1.3349299,-0.0377139,9.7712330,0.4327653,7.0809040
-1.2880079,-0.0390158,9.7218388,0.3936291,7.1417430
-1.2166009,-0.0453985,9.6454414,0.3495486,7.2001500
-1.1244229,-0.0584922,9.5403909,0.3030625,7.2588510
-1.0165963,-0.0803293,9.4070337,0.2579783,7.3272050
-0.8993052,-0.1134996,9.2480292,0.2194778,7.3860270
-0.7794656,-0.1612685,9.0685819,0.1937568,7.4474160
-0.6642607,-0.2276349,8.8763360,0.1877360,7.5054410
-0.5606355,-0.3172957,8.6811634,0.2086283,7.5671130
-0.4748495,-0.4354954,8.4947933,0.2632957,7.6360150
-0.4119704,-0.5877274,8.3298925,0.3577876,7.6969400
-0.3755028,-0.7793213,8.1991667,0.4967268,7.7578620
-0.3671677,-1.0149252,8.1143339,0.6827040,7.8186290
-0.3868026,-1.2979113,8.0849429,0.9157963,7.8761460
-0.4324286,-1.6297857,8.1175363,1.1931552,7.9346830
-0.5004558,-2.0096527,8.2149545,1.5088747,8.0054360
-0.5859794,-2.4337571,8.3756567,1.8540136,8.0635510
-0.6831592,-2.8952106,8.5933464,2.2168147,8.1305710
-0.7856918,-3.3839584,8.8572955,2.5833778,8.1887740
-0.8872403,-3.8869293,9.1527476,2.9384502,8.2472910
-0.9818809,-4.3885309,9.4619249,3.2663824,8.3092080
-1.0644877,-4.8714075,9.7655360,3.5522567,8.3789020
-1.1309429,-5.3172713,10.0438579,3.7829367,8.4395740
-1.1783527,-5.7079691,10.2783539,3.9480223,8.4980300
-1.2050702,-6.0265714,10.4531395,4.0407947,8.5573920
