-0.0000146,-0.0000064,0.0028268,0.0000536,0.0000000
-0.0000437,-0.0000164,0.0078203,0.0001390,0.0000000
-0.0000915,-0.0000296,0.0151809,0.0002527,0.0000000
-0.0001616,-0.0000486,0.0251298,0.0003917,0.0000000
-0.0002581,-0.0000759,0.0377249,0.0005501,0.0000000
-0.0003818,-0.0001129,0.0526387,0.0007145,0.0000000
-0.0005305,-0.0001598,0.0689457,0.0008621,0.0000000
-0.0007043,-0.0002141,0.0849650,0.0009623,0.0000000
-0.0008977,-0.0002706,0.0982011,0.0009759,0.0000000
-0.0010928,-0.0003238,0.1054285,0.0008599,0.0000000
-0.0012659,-0.0003649,0.1029341,0.0005736,0.0000000
-0.0013939,-0.0003764,0.0869204,0.0000865,0.0000000
-0.0014455,-0.0003385,0.0540572,-0.0006105,0.0000000
-0.0013961,-0.0002330,0.0021188,-0.0015005,0.0000000
-0.0012158,-0.0000420,-0.0693491,-0.0025294,0.0000000
-0.0008368,0.0002493,-0.1584150,-0.0035942,0.0000000
-0.0001944,0.0006463,-0.2602962,-0.0045536,0.0000000
0.0007658,0.0011491,-0.3671053,-0.0052370,0.0000000
0.0020859,0.0017388,-0.4678820,-0.0054536,0.0000000
0.0037767,0.0023537,-0.5489513,-0.0050170,0.0000000
0.0058169,0.0029084,-0.5945901,-0.0037623,0.0000000
0.0081251,0.0032923,-0.5880045,-0.0015540,0.0000000
0.0105536,0.0033732,-0.5125300,0.0016744,0.0000000
0.0128823,0.0030179,-0.3529556,0.0058719,0.0000000
0.0147745,0.0020923,-0.0969004,0.0108938,0.0000000
0.0158302,0.0004760,0.2639290,0.0164865,0.0000000
0.0155242,-0.0019118,0.7327295,0.0223101,0.0000000
0.0130927,-0.0050845,1.3069352,0.0280088,0.0000000
0.0077278,-0.0089702,1.9779517,0.0331980,0.0000000
-0.0014053,-0.0134032,2.7314042,0.0375100,0.0000000
-0.0150498,-0.0181102,3.5477123,0.0406524,0.0000000
-0.0335965,-0.0227063,4.4033900,0.0424444,0.0000000
-0.0571471,-0.0267291,5.2723799,0.0428794,2.8167340
-0.0853830,-0.0296676,6.1277145,0.0421536,2.8753760
-0.1174594,-0.0310174,6.9432813,0.0406693,2.9339320
-0.1520185,-0.0303609,7.6955182,0.0390216,2.9958400
-0.1870451,-0.0274074,8.3648559,0.0379424,3.0578740
-0.2199356,-0.0220443,8.9368542,0.0382326,3.1301520
-0.2475860,-0.0143990,9.4029080,0.0406756,3.1925820
-0.2664784,-0.0048751,9.7604678,0.0459376,3.2514470
-0.2730914,0.0058466,10.0128239,0.0544888,3.3091730
-0.2642247,0.0168137,10.1684330,0.0665399,3.3676060
-0.2373732,0.0268717,10.2398953,0.0819898,3.4301990
-0.1911826,0.0347820,10.2426980,0.1004032,3.5003960
-0.1256773,0.0392887,10.1938093,0.1210533,3.5588080
-0.0424978,0.0392485,10.1103087,0.1429882,3.6203090
0.0549417,0.0337502,10.0081381,0.1651364,3.6783160
0.1614747,0.0221935,9.9010734,0.1864470,3.7432180
0.2703162,0.0044194,9.8000451,0.2060260,3.8011100
0.3733752,-0.0192427,9.7127557,0.2232854,3.8724620
0.4617412,-0.0479614,9.6436622,0.2380700,3.9308500
0.5262847,-0.0804163,9.5942796,0.2507479,3.9884070
0.5583400,-0.1149161,9.5636346,0.2622729,4.0493570
0.5504646,-0.1495114,9.5489412,0.2741585,4.1073610
0.4970865,-0.1821716,9.5463007,0.2884343,4.1788780
0.3950172,-0.2109337,9.5513387,0.3075684,4.2378280
0.2439926,-0.2339925,9.5598798,0.3342396,4.2950510
0.0469019,-0.2502764,9.5683941,0.3711320,4.3585460
-0.1901824,-0.2586043,9.5742834,0.4206986,4.4198610
-0.4581322,-0.2587014,9.5760387,0.4848849,4.4773260
-0.7453122,-0.2507446,9.5731247,0.5649634,4.5503730
-1.0382839,-0.2354063,9.5657910,0.6613803,4.6079310
-1.3225626,-0.2137579,9.5548435,0.7736266,4.6655910
-1.5834755,-0.1871341,9.5413737,0.9001874,4.7271040
-1.8071730,-0.1569985,9.5265143,1.0386025,4.7857270
-1.9815186,-0.1247970,9.5105816,1.1855834,4.8431340
-2.0969498,-0.0918354,9.4973472,1.3373042,4.9161960
-2.1471961,-0.0591278,9.4874363,1.4895479,4.9734220
-2.1296758,-0.0273316,9.4815322,1.6380776,5.0309750
-2.0457194,0.0029795,9.4799214,1.7789669,5.0924020
-1.9005764,0.0318629,9.4826566,1.9089286,5.1535390
-1.7031362,0.0592904,9.4895369,2.0256088,5.2115610
-1.4654412,0.0853328,9.5000850,2.1277978,5.2831880
-1.2019938,0.1099703,9.5135589,2.2155595,5.3415290
-0.9288709,0.1329599,9.5290307,2.2902622,5.3987930
-0.6627349,0.1537212,9.5454833,2.3545042,5.4663290
-0.4198079,0.1712810,9.5618744,2.4119138,5.5240230
-0.2148117,0.1843370,9.5772379,2.4668402,5.5951200
-0.0600811,0.1912842,9.5907461,2.5240111,5.6545520
0.0351075,0.1902606,9.6017856,2.5881496,5.7133260
0.0652555,0.1794608,9.6100691,2.6635145,5.7748980
0.0289942,0.1573517,9.6152855,2.7535279,5.8344210
-0.0707874,0.1229356,9.6178823,2.8604200,5.8927740
-0.2269419,0.0761117,9.6182505,2.9849293,5.9659300
-0.4286725,0.0177545,9.6170151,3.1262205,6.0264110
-0.6622186,-0.0502364,9.6148890,3.2818866,6.0849380
-0.9116656,-0.1248233,9.6125780,3.4480546,6.1502390
-1.1600054,-0.2018427,9.6106451,3.6196576,6.2080350
-1.3901558,-0.2762667,9.6094824,3.7908073,6.2655640
-1.5860280,-0.3424039,9.6093138,3.9551981,6.3387050
-1.7336477,-0.3942950,9.6101782,4.1066591,6.3960030
-1.8220500,-0.4267063,9.6117116,4.2397036,6.4566100
-1.8440590,-0.4345626,9.6136727,4.3500038,6.5149160
-1.7970173,-0.4145567,9.6155001,4.4349004,6.5730040
-1.6829408,-0.3650118,9.6166193,4.4937108,6.6306640
-1.5084985,-0.2862173,9.6165295,4.5279047,6.6997020
-1.2846481,-0.1807417,9.6147481,4.5411792,6.7578550
-1.0257041,-0.0534067,9.6110320,4.5393007,6.8220140
-0.7485222,0.0888942,9.6053967,4.5298423,6.8798990
-0.4714142,0.2375085,9.5981646,4.5217906,6.9373990
-0.2127845,0.3827492,9.5899032,4.5249551,6.9959450
0.0100432,0.5145836,9.5814241,4.5493668,7.0655730
0.1821304,0.6234926,9.5736844,4.6046260,7.1260150
0.2920111,0.7014507,9.5676293,4.6992489,7.1848730
0.3324678,0.7425658,9.5641399,4.8401685,7.2459460
0.3011654,0.7437205,9.5638991,5.0323119,7.3037620
0.2007836,0.7050488,9.5672705,5.2783094,7.3654820
0.0388941,0.6301119,9.5742077,5.5783849,7.4343380
-0.1726481,0.5258133,9.5841961,5.9304299,7.4977170
-0.4186787,0.4020328,9.5962477,6.3302169,7.5587970
-0.6817757,0.2709411,9.6089575,6.7717863,7.6162440
-0.9435581,0.1461583,9.6206475,7.2479489,7.6735980
-1.1859968,0.0416139,9.6294822,7.7508324,7.7458610
-1.3926860,-0.0297460,9.6336504,8.2724751,7.8079220
-1.5500592,-0.0569651,9.6315732,8.8053796,7.8656650
-1.6483817,-0.0320230,9.6220329,9.3430043,7.9240440
-1.6823826,0.0493258,9.6044113,9.8801394,7.9853940
-1.6515528,0.1871054,9.5788465,10.4131232,8.0432760
-1.5601119,0.3769958,9.5462619,10.9399533,8.1163780
-1.4165480,0.6105887,9.5084256,11.4602228,8.1782470
-1.2328589,0.8759823,9.4677721,11.9748820,8.2364640
-1.0236524,1.1587479,9.4271131,12.4859621,8.2957390
-0.8048883,1.4432094,9.3894733,12.9961454,8.3552280
-0.5925918,1.7129875,9.3578266,13.5083173,8.4141000
-0.4016120,1.9534591,9.3347821,14.0251041,8.4912920
-0.2443738,2.1521350,9.3224126,14.5484293,8.5498570
-0.1299590,2.2999845,9.3219689,15.0791691,8.6107950
-0.0634848,2.3923034,9.3336192,15.6168814,8.6721180
-0.0458088,2.4289358,9.3564413,16.1597780,8.7298770
-0.0734849,2.4142405,9.3884482,16.7047591,8.7907250
-0.1392026,2.3567769,9.4266304,17.2475929,8.8632730
-0.2325113,2.2686024,9.4671628,17.7832521,8.9208740
-0.3407442,2.1642168,9.5057357,18.3063063,8.9791860
-0.4502534,2.0594294,9.5375883,18.8113887,9.0376220
-0.5475724,1.9700832,9.5583973,19.2937238,9.0953850
-0.6205520,1.9102065,9.5638807,19.7496431,9.1546620
-0.6594052,1.8915968,9.5513363,20.1769642,9.2266520
-0.6574798,1.9222735,9.5188603,20.5753182,9.2856920
-0.6117786,2.0059745,9.4661406,20.9463112,9.3431980
-0.5231626,2.1419027,9.3944005,21.2934988,9.4012070
-0.3961498,2.3246521,9.3065139,21.6222476,9.4625150
-0.2384516,2.5446702,9.2068443,21.9393925,9.5201090
-0.0602416,2.7889790,9.1010214,22.2527866,9.5973100
0.1268708,3.0421634,8.9957092,22.5707553,9.6558050
0.3107967,3.2877822,8.8979275,22.9014052,9.7134000
0.4798370,3.5095412,8.8144960,23.2520501,9.7716230
0.6237005,3.6927453,8.7516104,23.6285909,9.8335880
0.7341961,3.8256411,8.7136291,24.0349804,9.9052670
0.8057846,3.9002467,8.7036004,24.4729658,9.9686430
0.8360908,3.9131452,8.7223095,24.9418879,10.0265840
0.8258083,3.8658460,8.7682615,25.4387181,10.0841140
0.7784162,3.7647296,8.8376821,25.9583059,10.1429100
0.6997201,3.6206077,8.9246843,26.4937876,10.2071260
0.5971696,3.4480323,9.0215453,27.0371258,10.2762920
0.4791026,3.2641589,9.1192326,27.5797946,10.3380470
0.3540558,3.0875084,9.2082460,28.1135159,10.3957670
0.2301378,2.9367014,9.2790746,28.6309452,10.4532830
0.1136360,2.8281620,9.3230172,29.1263539,10.5117080
0.0102479,2.7760068,9.3332536,29.5961389,10.5731880
-0.0768497,2.7900070,9.3050685,30.0391740,10.6416900
-0.1462314,2.8750074,9.2364747,30.4569556,10.6999580
-0.1982438,3.0306228,9.1284228,30.8534846,10.7621120
-0.2346950,3.2511376,8.9848915,31.2349937,10.8208760
-0.2583748,3.5258795,8.8127356,31.6094532,10.8854320
-0.2726260,3.8401050,8.6211484,31.9858939,10.9449760
-0.2809592,4.1760102,8.4210937,32.3737135,11.0138090
-0.2865942,4.5142166,8.2244646,32.7818495,11.0728850
-0.2921717,4.8353237,8.0431289,33.2179879,11.1315060
-0.2995517,5.1213832,7.8880681,33.6879434,11.1901980
-0.3096999,5.3574413,7.7684445,34.1951121,11.2551570
-0.3228130,5.5326283,7.6908357,34.7401601,11.3254570
-0.3386141,5.6409718,7.6586387,35.3209420,11.3866190
-0.3565823,5.6817764,7.6717665,35.9326429,11.4492120
-0.3761243,5.6595717,7.7266075,36.5681115,11.5071220
-0.3969295,5.5836510,7.8162379,37.2184097,11.5677630
-0.4192176,5.4671650,7.9309422,37.8735067,11.6263860
-0.4437933,5.3259342,8.0590051,38.5230155,11.6962650
-0.4721348,5.1771682,8.1874364,39.1569615,11.7537150
-0.5061989,5.0379591,8.3035391,39.7665067,11.8120420
-0.5480516,4.9236997,8.3955536,40.3445699,11.8709680
-0.5996533,4.8469383,8.4538191,40.8862327,11.9334240
-0.6625036,4.8164936,8.4714949,41.3889784,11.9921540
-0.7372856,4.8368322,8.4451671,41.8527145,12.0610720
-0.8236260,4.9078902,8.3750538,42.2795504,12.1219260
-0.9198272,5.0252485,8.2650365,42.6734407,12.1798650
-1.0228773,5.1807106,8.1223555,43.0397002,12.2428250
-1.1285442,5.3631712,7.9569424,43.3843792,12.3016730
-1.2315713,5.5597406,7.7806038,43.7136117,12.3590770
-1.3262361,5.7569797,7.6058962,44.0329928,12.4315290
-1.4068724,5.9419618,7.4448958,44.3470729,12.4890330
-1.4684712,6.1034186,7.3084677,44.6589409,12.5517680
-1.5073721,6.2325910,7.2048937,44.9700046,12.6165860
-1.5216811,6.3238034,7.1394401,45.2799761,12.6743690
-1.5115680,6.3749159,7.1138050,45.5869243,12.7455600
-1.4795106,6.3872678,7.1260023,45.8876061,12.8056820
-1.4302796,6.3653506,7.1706001,46.1779131,12.8631720
-1.3706895,6.3161756,7.2391867,46.4533837,12.9251350
-1.3091773,6.2486025,7.3211708,46.7097722,12.9836700
-1.2551596,6.1723899,7.4047069,46.9435866,13.0409730
-1.2182769,6.0972138,7.4775197,47.1525503,13.1132310
