9.43555,-0.605733,-3.54581,0.126823,0.0256757,-0.00469294,27.1582,-41.5476,-19.2715,2556081
9.40921,-0.560243,-3.39737,0.103907,0.0387324,-0.0174831,26.7961,-38.9965,-18.9211,2614461
9.43555,-0.526724,-3.51469,0.124425,0.0343358,-0.0164173,26.7961,-38.9965,-18.9211,2674516
9.35654,-0.430956,-3.52426,0.120162,0.0475257,-0.0240115,26.7961,-38.9965,-18.9211,2735989
9.34217,-0.371101,-3.57215,0.118563,0.0495241,-0.0200145,26.7961,-38.9965,-18.9211,2796875
9.47625,-0.395043,-3.64876,0.0530131,0.041397,-0.0102887,27.5203,-39.7254,-18.5707,2944162
9.27514,-0.392649,-3.5099,0.010912,0.0635134,0.0294142,26.434,-39.7254,-18.2203,3002020
9.50258,-0.407014,-3.56018,0.0103791,0.0814996,0.0391401,26.434,-39.7254,-18.2203,3067489
9.34935,-0.486023,-3.45962,0.0185062,0.0657783,0.0584586,26.2529,-39.9076,-17.6947,3125189
9.50737,-0.457292,-3.54581,-0.0867464,0.0536543,0.0515306,26.2529,-39.9076,-17.6947,3183087
9.42836,-0.409408,-3.45962,-0.0374509,0.0312715,0.0543285,26.7961,-39.7254,-17.8699,3241389
9.42358,-0.287304,-3.51708,-0.024794,0.0316712,0.0479334,27.5203,-40.0898,-18.5707,3393140
9.33499,-0.320823,-3.4285,0.0315629,0.0351352,0.0495321,27.5203,-40.0898,-18.5707,3454980
9.39006,-0.299275,-3.41413,0.0412887,0.043662,0.0527297,26.7961,-40.8187,-18.2203,3512762
9.40442,-0.320823,-3.41413,0.0789931,0.031005,0.054062,26.7961,-40.8187,-18.2203,3573127
9.43076,-0.466869,-3.42371,0.0367589,0.0495241,0.0571263,27.7014,-39.5432,-19.4467,3631675
9.34935,-0.402226,-3.29681,0.0976455,0.0647125,0.0448691,27.7014,-39.5432,-19.4467,3690464
9.47625,-0.579397,-3.2202,0.0366257,0.0599162,0.0236853,27.8824,-39.7254,-18.5707,3839889
9.44273,-0.636858,-2.91374,0.00238523,0.0628473,0.00969602,27.8824,-39.7254,-18.5707,3897540
9.57201,-0.648829,-3.32315,0.0233025,0.0423297,0.0230191,27.8824,-39.7254,-18.5707,3957640
9.4978,-0.610521,-3.15077,0.0387573,0.00689015,0.0179564,25.8908,-39.9076,-18.7459,4015867
9.53371,-0.603339,-3.47638,0.0191723,-0.00976375,0.0222198,25.8908,-39.9076,-18.7459,4073347
9.35414,-0.438139,-3.21541,-0.0145352,-0.013361,0.0194219,27.1582,-38.632,-18.2203,4182535
9.30865,-0.26815,-3.4261,0.0775276,-0.030681,0.0300804,26.9771,-38.0853,-18.0451,4242736
9.37569,-0.3304,-3.47159,0.0975123,-0.0176244,0.0247511,26.9771,-38.0853,-18.0451,4302319
9.31823,-0.442927,-3.78044,0.136949,0.00782277,0.0440697,28.6066,-40.4543,-18.9211,4363418
9.32541,-0.454898,-3.77805,0.111635,-0.00323542,0.0577925,28.6066,-40.4543,-18.9211,4426231
9.21528,-0.47884,-3.68946,0.103641,0.0539208,0.0681845,27.1582,-38.632,-18.9211,4484249
9.27274,-0.368707,-3.53863,0.129754,0.0248764,0.0699165,27.1582,-38.632,-18.9211,4574473
9.34696,-0.158017,-3.77565,0.132552,0.0296727,0.0528629,26.2529,-39.9076,-19.0963,4632991
9.20091,-0.0742202,-3.61764,0.158932,0.0328702,0.0226195,26.2529,-39.9076,-19.0963,4690747
9.28471,-0.196324,-3.86903,0.244733,0.0228779,0.00450002,27.5203,-39.7254,-18.5707,4753192
9.23204,-0.189142,-3.881,0.307884,-0.00123695,-0.00762403,27.5203,-39.7254,-18.5707,4810800
9.34457,-0.418985,-3.82833,0.331333,0.0432623,-0.0216133,28.7877,-38.4498,-17.3443,4886216
9.18655,-0.818817,-3.54102,0.360777,0.088028,-0.0619823,28.7877,-38.4498,-17.3443,4949419
9.39006,-0.893037,-3.32315,0.269247,0.236847,-0.132195,28.7877,-38.4498,-17.3443,5006901
9.47625,-0.969651,-3.28724,0.44418,0.198343,-0.203607,28.7877,-38.4498,-17.3443,5064520
9.67018,-1.24977,-3.12443,0.461233,0.183821,-0.219994,26.7961,-38.9965,-16.118,5124477
9.74679,-1.04866,-3.30879,0.568618,0.0981535,-0.192149,26.7961,-38.9965,-16.118,5186210
9.1674,-1.33596,-3.06937,0.605656,0.0363342,-0.154178,27.1582,-39.7254,-14.366,5266733
9.54807,-1.36709,-3.34949,0.629105,0.0553863,-0.173097,26.434,-41.1832,-15.4172,5329281
9.50498,-1.58496,-3.02148,0.514526,0.136391,-0.175495,26.434,-41.1832,-15.4172,5386867
9.38527,-1.43652,-3.1795,0.408474,0.131195,-0.142854,27.1582,-39.7254,-13.6652,5447473
9.50019,-1.23541,-2.94247,0.363841,0.0812332,-0.177361,27.1582,-39.7254,-13.6652,5505837
9.67257,-1.26174,-2.93529,0.411938,-0.00803174,-0.207204,23.7182,-41.001,-12.0885,5567964
9.82101,-1.08936,-3.0119,0.451241,-0.209877,-0.2124,23.7182,-41.001,-12.0885,5676505
9.55526,-0.586579,-3.21302,0.242201,-0.131137,-0.338437,22.9939,-41.7299,-12.4389,5735352
8.55209,-0.507571,-2.63601,0.185045,0.0314047,-0.272488,22.9939,-41.7299,-12.4389,5792918
9.30626,-0.162806,-2.96642,0.129355,0.0359345,-0.233051,21.1834,-41.3654,-14.1908,5851773
8.98065,0.632069,-2.96163,-0.115791,0.0637799,-0.274086,21.1834,-41.3654,-14.1908,5910437
9.21289,1.33118,-2.91135,-0.109529,0.156242,-0.29607,18.4676,-41.1832,-13.3148,5967850
9.80425,1.39103,-3.15795,-0.0318551,0.205005,-0.22106,18.4676,-41.1832,-13.3148,6043313
9.7013,0.952892,-3.31597,-0.255017,0.119737,-0.03467,17.5623,-42.8232,-13.1396,6100887
9.15303,1.23301,-2.79643,-0.15656,0.018881,0.105489,17.5623,-42.8232,-13.1396,6160886
9.36132,1.52271,-3.00233,-0.189068,-0.0405402,0.169174,17.2002,-42.8232,-12.7893,6222052
9.18655,1.63045,-3.15077,-0.271938,-0.0699843,0.238454,17.2002,-42.8232,-12.7893,6279464
9.59117,1.83875,-2.77488,-0.204523,-0.135134,0.265234,17.3812,-43.3699,-12.6141,6339811
10.0293,1.35512,-2.79882,0.0478171,-0.0923671,0.289881,17.3812,-43.3699,-12.6141,6416111
9.23204,0.102951,-2.88022,0.0137099,-0.00403481,0.289881,19.735,-42.0943,-13.1396,6473646
9.75637,-0.011971,-3.05979,0.166526,-0.054263,0.286684,19.735,-42.0943,-13.1396,6533617
9.52892,-0.421379,-3.29681,0.00891355,-0.0777116,0.258972,21.9076,-42.4588,-14.5412,6591536
9.42836,-0.474052,-3.37822,-0.0696928,-0.0328128,0.253109,21.9076,-42.4588,-14.5412,6650732
9.52892,-0.409408,-3.23935,-0.00720742,0.0186145,0.23499,22.0887,-42.641,-15.7676,6724572
9.47385,-0.342371,-3.16035,-0.0867464,0.0160831,0.153719,22.0887,-42.641,-15.7676,6784597
9.42118,-0.332794,-3.11486,0.0153087,0.0799009,0.123076,23.7182,-41.7299,-13.8404,6845802
9.52652,-0.457292,-3.19626,0.0268998,0.0676436,0.0946975,23.7182,-41.7299,-13.8404,6904383
9.33738,-0.339977,-2.8898,0.137881,0.174095,0.100826,23.5371,-41.5476,-15.4172,6964762
9.71088,-0.43335,-3.11725,0.181315,0.161572,0.0704494,23.5371,-41.5476,-15.4172,7026175
9.60075,-0.586579,-2.88501,0.207428,0.127198,0.0279487,24.8045,-41.3654,-13.1396,7132615
9.62708,-0.706289,-3.05979,0.202099,0.0408641,0.0366087,24.6234,-41.1832,-12.9645,7194253
9.67496,-0.703895,-3.10288,0.160131,-0.0138939,0.0376746,24.6234,-41.1832,-12.9645,7252056
9.4547,-0.816422,-3.11246,0.0896516,-0.0102967,0.0414051,24.8045,-40.2721,-13.1396,7317361
9.45949,-0.708683,-3.10528,0.0126441,-0.029482,0.020621,24.8045,-40.2721,-13.1396,7375615
9.61511,-0.646434,-3.33512,0.0383577,-0.0481343,0.0186225,23.5371,-41.9121,-14.366,7433232
9.57201,-0.361524,-3.07176,0.129621,-0.0380088,-0.0074908,23.5371,-41.9121,-14.366,7505626
9.52652,-0.411803,-3.24654,0.132685,-0.0454697,-0.0360023,25.8908,-41.3654,-13.8404,7563315
9.40921,-0.414197,-3.15316,0.136549,-0.0333457,-0.0445291,25.8908,-41.3654,-13.8404,7620675
9.42597,-0.641646,-3.48835,0.138148,-0.0218878,-0.0394663,23.7182,-41.3654,-16.2932,7682687
9.4523,-0.696712,-3.38301,0.0949809,-0.00150342,-0.00389355,23.7182,-41.3654,-16.2932,7744529
9.24401,-0.6608,-3.3423,0.0444863,0.0180816,0.018889,26.2529,-43.1877,-14.5412,7814228
9.38766,-0.6608,-3.23217,-0.0213299,0.0194139,0.0440697,26.2529,-43.1877,-14.5412,7876933
9.39245,-0.55306,-3.4668,-0.0045428,0.0234108,0.0525965,22.9939,-42.0943,-15.242,7934685
9.43555,-0.476446,-3.43089,0.0471509,0.0492577,0.0608568,22.9939,-42.0943,-15.242,7998085
9.38048,-0.397437,-3.33512,0.00251848,0.0493909,0.0485995,24.6234,-43.0055,-15.0668,8059699
9.47385,-0.536301,-3.25851,0.0215705,0.0472592,0.0478001,24.6234,-43.0055,-15.0668,8117536
9.4116,-0.541089,-3.29921,0.0158416,0.0515226,0.0412718,25.1666,-41.001,-14.8916,8189363
9.45709,-0.514753,-3.43089,0.0330284,0.0476589,0.0423377,25.1666,-41.001,-14.8916,8250583
9.42118,-0.627281,-3.33033,0.0550115,0.0405976,0.0427374,24.4424,-42.8232,-15.5924,8308526
9.50498,-0.526724,-3.34709,0.0348937,0.0480586,0.0182228,24.4424,-42.8232,-15.5924,8373994
9.44991,-0.464475,-3.25851,0.0488829,0.0395318,0.0231524,24.8045,-40.6365,-15.9428,8431954
9.46906,-0.536301,-3.27766,0.0694005,0.0158166,0.0280819,24.8045,-40.6365,-15.9428,8489923
9.49301,-0.474052,-3.38301,0.0879197,0.119604,0.00156891,24.0803,-42.4588,-14.1908,8595596
9.39006,-0.493205,-3.08134,0.0484832,0.229519,-0.0534556,24.8045,-41.001,-13.8404,8656435
9.36612,-0.488417,-2.87543,0.0207711,0.265359,-0.0779701,24.8045,-41.001,-13.8404,8715953
9.52892,-0.344765,-2.86825,0.0598079,0.478395,-0.0870298,24.4424,-41.3654,-12.0885,8774419
9.29429,-0.306458,-2.74375,0.0129105,0.621885,-0.139123,24.4424,-41.3654,-12.0885,8832018
9.32302,-0.596156,-2.50912,0.123226,0.869296,-0.153246,24.4424,-41.3654,-12.0885,8906822
8.75799,-0.0909796,-1.70467,-0.0345198,0.796418,-0.188152,22.6318,-41.7299,-6.83261,8968578
8.30069,-0.0646434,-0.725443,0.0562106,1.32148,-0.275552,21.9076,-42.8232,-3.6791,9028523
8.03015,0.0550666,-0.244209,-0.257282,1.63484,-0.437295,21.9076,-42.8232,-3.6791,9086834
9.19852,0.782904,0.579397,-0.360936,1.39862,-0.401322,20.0971,-41.001,5.43105,9144459
9.4954,1.10133,1.7334,-0.397575,1.67081,-0.520031,20.0971,-41.001,5.43105,9203502
