5.34864,-4.75488,-6.99586,0.11843,-0.000304336,0.0577925,28.4256,-16.2182,-50.9818,2325412
5.28161,-4.7477,-6.78995,-0.0149348,0.0376666,0.0210207,28.7877,-14.7604,-51.6826,2388355
5.23372,-4.70939,-7.26401,-0.0177327,0.0960218,-0.00709109,28.7877,-14.7604,-51.6826,2450546
5.27203,-4.58968,-6.91206,-0.0353192,0.0669774,-0.0222795,27.3392,-16.5826,-51.3322,2508037
5.30316,-4.63038,-6.99586,-0.00520894,0.0480586,-0.00122893,27.3392,-16.5826,-51.3322,2569987
5.24809,-4.5011,-7.19457,0.0827236,-0.0839735,-0.0559869,28.6066,-16.4004,-51.5074,2640602
6.29675,-4.83868,-7.14669,1.33829,-0.745999,-0.513236,28.6066,-16.4004,-51.5074,2701212
3.25851,-5.48512,-6.38533,1.49804,-1.17674,0.624958,32.5898,-13.4848,-51.5074,2765848
3.98874,-5.72214,-7.32626,2.82169,-0.996207,0.533694,32.5898,-13.4848,-51.5074,2823261
3.23935,-5.29597,-5.03979,2.89284,0.22459,0.518506,47.9795,-5.64902,-44.6748,2883549
3.84509,-6.66785,-3.70383,4.2498,1.17466,-0.711617,47.9795,-5.64902,-44.6748,2941963
4.11324,-9.27274,-4.40533,2.33127,-0.947978,-0.106881,59.748,-9.47578,-23.4762,3012253
3.29921,-7.58962,0.830788,0.976172,-0.441833,-0.140722,59.748,-9.47578,-23.4762,3074460
3.93846,-8.60955,-1.95846,2.67194,-1.6108,-0.593442,62.1017,-8.56464,-16.6435,3133228
3.45723,-8.94234,1.43173,3.42723,-1.71992,-0.266092,62.1017,-8.56464,-16.6435,3190618
5.39892,-10.0317,1.88424,3.09481,-0.456088,0.445096,63.007,-10.2047,-1.40156,3249781
3.23935,-7.04135,5.06613,2.66927,-2.2611,-1.97158,63.007,-10.2047,-1.40156,3308248
6.36618,-10.6063,0.648829,3.31678,-4.36096,-1.15954,53.7732,-22.4139,5.78144,3381745
10.252,-4.77883,7.8841,2.95892,-1.94361,-0.928918,53.7732,-22.4139,5.78144,3441176
7.75003,-4.16112,-0.916979,3.10014,-3.00387,0.0643208,47.9795,-29.7029,6.13183,3499684
8.80587,-2.42772,1.84353,2.62797,-3.12191,-1.02897,47.9795,-29.7029,6.13183,3556948
8.49223,-5.63355,2.17872,2.95905,-0.555612,0.171572,42.0047,-34.9875,5.25586,3619700
9.57441,-2.31519,0.095768,1.76823,-0.770114,-0.617956,42.0047,-34.9875,5.25586,3677920
9.52413,-3.3423,0.392649,1.64366,-1.11398,-0.432099,36.7541,-35.8986,7.18301,3789972
9.85693,-1.91536,1.31202,0.0442199,-0.698835,-0.889748,36.7541,-35.8986,7.18301,3847134
9.18894,-3.37822,-1.93212,0.127489,-0.765984,-0.15258,33.3141,-38.2676,-1.75195,3907355
8.94713,-2.86825,-2.17633,0.311348,-0.733742,-0.0389334,33.3141,-38.2676,-1.75195,3967019
9.79947,-3.31836,-2.65038,0.530247,-0.499388,-0.0671784,29.1498,-40.2721,-8.23418,4027936
8.45871,-2.65756,-4.42927,0.229811,-0.820476,0.15625,29.1498,-40.2721,-8.23418,4087175
9.18176,-2.32477,-1.74777,0.254192,-0.133269,-0.0399992,32.0467,-38.8142,-10.6869,4159481
8.87291,-1.652,-3.29203,0.125091,-0.0429383,0.120678,32.0467,-38.8142,-10.6869,4217502
8.93276,-3.43568,-2.91853,0.123093,-0.16218,0.41272,31.1414,-39.7254,-12.2637,4276240
9.47864,-3.32555,-3.69904,0.333998,0.145317,0.46961,31.1414,-39.7254,-12.2637,4337936
9.15782,-2.70305,-3.3854,0.073131,-0.0438709,0.18223,34.4004,-38.9965,-13.6652,4397034
