-8.40604,-1.49159,-4.49152,0.0586088,0.0445946,0.0291478,27.3392,59.5881,-22.2498,2816734
-8.42998,-1.43413,-4.53701,0.0454189,0.0303388,0.0294142,26.2529,60.317,-22.2498,2875376
-8.3797,-1.45807,-4.42448,0.0444863,0.0432623,0.0346103,26.2529,60.317,-22.2498,2933932
-8.41322,-1.52032,-4.65433,0.101909,0.00848892,0.0312795,27.1582,59.4058,-23.1258,2995840
-8.45392,-1.46765,-4.28083,-0.0153345,0.0673771,0.0440697,27.1582,59.4058,-23.1258,3057874
-8.43716,-1.50356,-4.51067,0.115099,0.0191474,0.0442029,26.434,59.7703,-22.0746,3130152
-8.42519,-1.49398,-4.55856,0.100843,0.00435876,0.0563269,26.434,59.7703,-22.0746,3192582
-8.38928,-1.54187,-4.2928,0.0310299,0.0516558,0.0700498,25.5287,58.8592,-22.2498,3251447
-8.41083,-1.49159,-4.44603,0.0741968,0.00875538,0.0587251,25.5287,58.8592,-22.2498,3309173
-8.50899,-1.58975,-4.47955,0.0543454,0.0118197,0.0553943,25.8908,61.0459,-22.9506,3367606
-8.41083,-1.6113,-4.39336,0.0530131,0.0296727,0.0563269,25.8908,61.0459,-22.9506,3430199
-8.44674,-1.63524,-4.37181,0.0335613,0.00782277,0.0459349,25.7098,59.0414,-22.7754,3500396
-8.42998,-1.79326,-4.48913,-0.0261262,-0.0114957,0.0418047,25.7098,59.0414,-22.7754,3558808
-8.35815,-1.59454,-4.2952,-0.0799517,0.0455272,0.0446026,26.615,59.2236,-23.6514,3620309
-8.57603,-1.41018,-4.34787,-0.0333207,0.0680433,0.00982927,26.615,59.2236,-23.6514,3678316
-8.3797,-1.51074,-4.57532,-0.0209302,0.0527217,-0.0104219,24.9855,60.1347,-22.7754,3743218
-8.10916,-2.03507,-4.6663,-0.197994,0.00422552,-0.0286746,24.9855,60.1347,-22.7754,3801110
-7.97508,-1.62806,-4.67348,-0.381054,-0.0476014,-0.0726408,26.0719,59.0414,-23.1258,3872462
-8.2576,-1.17795,-4.47476,-0.717596,0.0140846,-0.153779,26.0719,59.0414,-23.1258,3930850
